TIME           	H+_SNOW        	Cl-_SNOW       	DOC_SNOW       	H+_SURFACE     	Cl-_SURFACE    	DOC_SURFACE    	X-_SURFACE     	SOC_SURFACE    	OH-_SURFACE    	XDOC_SURFACE   	H+_UZ          	Cl-_UZ         	DOC_UZ         	X-_UZ          	SOC_UZ         	OH-_UZ         	XDOC_UZ        	H+_LZ          	Cl-_LZ         	DOC_LZ         	X-_LZ          	SOC_LZ         	OH-_LZ         	XDOC_LZ        	H+_riv         	Cl-_riv        	DOC_riv        	X-_riv         	SOC_riv        	OH-_riv        	XDOC_riv       	SOC_rate_SF            	SOC_rate_UZ            	SOC_rate_LZ            
YYYYMMDD       	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/L          	mol/m2/day             	mol/m2/day             	mol/m2/day             
20161105       	1e-20          	1e-20          	1e-20          	0.000101909    	0.00129045     	8.10407e-07    	0.001325       	2.39996e-06    	1.05255e-10    	1.69838e-09    	0.000135903    	0.000480384    	4.62097e-05    	0.068895       	0.00479972     	7.74422e-11    	5.04583e-06    	3.56506e-05    	5.71575e-05    	3.09935e-05    	0.130904       	0.000479366    	2.88204e-10    	6.4302e-06     	0.0937061      	0.182173       	0.0494486      	9.26442e-21    	1e-20          	1.75942e-13    	7.35577e-22    	0                      	-1.06549e-06           	-3.14954e-05           
20161106       	1e-20          	1e-20          	1e-20          	0.000101909    	0.00129045     	8.10407e-07    	0.001325       	2.39996e-06    	1.05255e-10    	1.69838e-09    	0.000137479    	0.000485954    	4.67518e-05    	0.0688949      	0.00479972     	7.65714e-11    	5.10503e-06    	3.56506e-05    	5.71575e-05    	3.10223e-05    	0.130904       	0.000479364    	2.88204e-10    	6.43618e-06    	0.117168       	0.227774       	0.0618417      	9.09404e-21    	1e-20          	1.44855e-13    	9.05962e-22    	0                      	-1.01872e-06           	-3.08786e-05           
20161107       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000137115    	0.000487332    	4.65402e-05    	0.0688949      	0.00479972     	7.67774e-11    	5.08192e-06    	3.56633e-05    	5.72077e-05    	3.10491e-05    	0.130904       	0.000479363    	2.88103e-10    	6.44172e-06    	0.118953       	0.23123        	0.0627958      	9.08114e-21    	1e-20          	1.42959e-13    	9.1886e-22     	0                      	-8.76034e-07           	-2.63296e-05           
20161108       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000138431    	0.000492012    	4.69924e-05    	0.0688949      	0.00479972     	7.60613e-11    	5.1313e-06     	3.56627e-05    	5.72066e-05    	3.10731e-05    	0.130904       	0.000479362    	2.88108e-10    	6.4467e-06     	0.139857       	0.271854       	0.0738436      	8.93391e-21    	1e-20          	1.24113e-13    	1.06609e-21    	0                      	-8.58744e-07           	-2.63454e-05           
20161109       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000139677    	0.000496438    	4.74188e-05    	0.0688948      	0.00479972     	7.53962e-11    	5.17786e-06    	3.56626e-05    	5.72065e-05    	3.10901e-05    	0.130904       	0.000479361    	2.88109e-10    	6.45023e-06    	0.173337       	0.33692        	0.091533       	8.7062e-21     	1e-20          	1.02799e-13    	1.2938e-21     	0                      	-5.83747e-07           	-1.82576e-05           
20161110       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000141142    	0.000501645    	4.7921e-05     	0.0688948      	0.00479972     	7.46288e-11    	5.2327e-06     	3.56628e-05    	5.72067e-05    	3.11131e-05    	0.130904       	0.00047936     	2.88108e-10    	6.455e-06      	0.221522       	0.430566       	0.11699        	8.39481e-21    	1e-20          	8.27048e-14    	1.60519e-21    	0                      	-7.69598e-07           	-2.4612e-05            
20161111       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000142136    	0.000505178    	4.82628e-05    	0.0688947      	0.00479972     	7.41171e-11    	5.27002e-06    	3.56627e-05    	5.72067e-05    	3.11335e-05    	0.130904       	0.000479359    	2.88108e-10    	6.45923e-06    	0.275028       	0.534553       	0.14526        	8.06979e-21    	1e-20          	6.80826e-14    	1.93021e-21    	0                      	-6.78876e-07           	-2.20375e-05           
20161112       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000143246    	0.000509122    	4.86428e-05    	0.0688947      	0.00479972     	7.35542e-11    	5.31151e-06    	3.56628e-05    	5.72067e-05    	3.11487e-05    	0.130904       	0.000479358    	2.88108e-10    	6.46239e-06    	0.34681        	0.674059       	0.183185       	7.66482e-21    	1e-20          	5.50537e-14    	2.33518e-21    	0                      	-4.95873e-07           	-1.63634e-05           
20161113       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000144683    	0.000514231    	4.91355e-05    	0.0688946      	0.00479972     	7.28378e-11    	5.36531e-06    	3.56626e-05    	5.72065e-05    	3.11706e-05    	0.130904       	0.000479357    	2.88109e-10    	6.46694e-06    	0.419859       	0.816024       	0.221781       	7.28536e-21    	1e-20          	4.60314e-14    	2.71464e-21    	0                      	-7.06301e-07           	-2.37976e-05           
20161114       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000145939    	0.000518693    	4.95664e-05    	0.0688946      	0.00479972     	7.22236e-11    	5.41236e-06    	3.56627e-05    	5.72066e-05    	3.11928e-05    	0.130904       	0.000479355    	2.88108e-10    	6.47154e-06    	0.531857       	1.03369        	0.280954       	6.75934e-21    	1e-20          	3.66576e-14    	3.24066e-21    	0                      	-6.98694e-07           	-2.39688e-05           
20161115       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000147109    	0.000522852    	4.99683e-05    	0.0688945      	0.00479972     	7.16605e-11    	5.45624e-06    	3.56627e-05    	5.72066e-05    	3.12148e-05    	0.130904       	0.000479354    	2.88108e-10    	6.4761e-06     	0.664857       	1.29217        	0.351224       	6.20916e-21    	1e-20          	2.93303e-14    	3.79084e-21    	0                      	-6.82596e-07           	-2.38075e-05           
20161116       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000149064    	0.000529803    	5.06395e-05    	0.0688945      	0.00479971     	7.07391e-11    	5.52952e-06    	3.56626e-05    	5.72065e-05    	3.12489e-05    	0.130904       	0.000479352    	2.88109e-10    	6.48318e-06    	0.797864       	1.55066        	0.4215         	5.72623e-21    	1e-20          	2.42683e-14    	4.27377e-21    	0                      	-1.03536e-06           	-3.71042e-05           
20161117       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000150847    	0.000536138    	5.12524e-05    	0.0688944      	0.00479971     	6.99199e-11    	5.59645e-06    	3.56626e-05    	5.72065e-05    	3.12861e-05    	0.130904       	0.00047935     	2.88109e-10    	6.49089e-06    	0.997365       	1.93838        	0.526906       	5.10408e-21    	1e-20          	1.90366e-14    	4.89592e-21    	0                      	-1.09823e-06           	-4.0327e-05            
20161118       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000151754    	0.000539363    	5.15635e-05    	0.0688944      	0.00479971     	6.95103e-11    	5.63041e-06    	3.56627e-05    	5.72066e-05    	3.13001e-05    	0.130904       	0.00047935     	2.88108e-10    	6.49381e-06    	1.32986        	2.58456        	0.702573       	4.27445e-21    	1e-20          	1.3612e-14     	5.72555e-21    	0                      	-4.08267e-07           	-1.51772e-05           
20161119       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000152673    	0.000542627    	5.18777e-05    	0.0688943      	0.00479971     	6.91007e-11    	5.66472e-06    	3.56626e-05    	5.72065e-05    	3.13111e-05    	0.130904       	0.000479349    	2.88109e-10    	6.49608e-06    	1.59586        	3.10153        	0.843119       	3.74818e-21    	1e-20          	1.08267e-14    	6.25182e-21    	0                      	-3.1642e-07            	-1.19085e-05           
20161120       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000153719    	0.000546346    	5.22363e-05    	0.0688943      	0.00479971     	6.86398e-11    	5.70388e-06    	3.56626e-05    	5.72065e-05    	3.13265e-05    	0.130904       	0.000479348    	2.88109e-10    	6.49928e-06    	1.99486        	3.87697        	1.05393        	3.12123e-21    	1e-20          	8.00652e-15    	6.87877e-21    	0                      	-4.38283e-07           	-1.67258e-05           
20161121       	1e-20          	1e-20          	1e-20          	7.08252e-05    	0.000913331    	5.7023e-07     	0.001325       	2.39996e-06    	1.50099e-10    	1.19502e-09    	0.000154425    	0.000548855    	5.24794e-05    	0.0688943      	0.00479971     	6.83325e-11    	5.73041e-06    	3.56627e-05    	5.72066e-05    	3.13433e-05    	0.130903       	0.000479347    	2.88108e-10    	6.50276e-06    	2.65986        	5.16935        	1.40527        	2.36799e-21    	1e-20          	5.19308e-15    	7.63201e-21    	0                      	-4.71903e-07           	-1.81776e-05           
20161122       	1e-20          	1e-20          	1e-20          	5.66712e-05    	0.00082255     	4.95095e-07    	0.001325       	2.39996e-06    	1.87096e-10    	1.03755e-09    	0.000152346    	0.000545158    	5.16609e-05    	0.0688944      	0.00479971     	6.92532e-11    	5.64105e-06    	3.56751e-05    	5.726e-05      	3.13687e-05    	0.130903       	0.000479346    	2.88009e-10    	6.50803e-06    	0.319218       	0.620379       	0.168664       	7.81594e-21    	1e-20          	5.94285e-14    	2.18406e-21    	0                      	-7.12502e-07           	-2.65783e-05           
20161123       	1e-20          	1e-20          	1e-20          	5.66712e-05    	0.00082255     	4.95095e-07    	0.001325       	2.39996e-06    	1.87096e-10    	1.03755e-09    	0.000152691    	0.000546393    	5.17809e-05    	0.0688943      	0.00479971     	6.90999e-11    	5.65415e-06    	3.56737e-05    	5.72577e-05    	3.13824e-05    	0.130903       	0.000479345    	2.88021e-10    	6.51087e-06    	0.295608       	0.574483       	0.156202       	7.94949e-21    	1e-20          	6.37585e-14    	2.05051e-21    	0                      	-4.27601e-07           	-1.60222e-05           
20161124       	1e-20          	1e-20          	1e-20          	5.66712e-05    	0.00082255     	4.95095e-07    	0.001325       	2.39996e-06    	1.87096e-10    	1.03755e-09    	0.000152922    	0.00054722     	5.18621e-05    	0.0688943      	0.00479971     	6.89976e-11    	5.66302e-06    	3.56737e-05    	5.72576e-05    	3.1397e-05     	0.130903       	0.000479344    	2.88021e-10    	6.5139e-06     	0.362828       	0.705104       	0.191733       	7.57812e-21    	1e-20          	5.27931e-14    	2.42188e-21    	0                      	-4.20423e-07           	-1.58063e-05           
20161125       	1e-20          	1e-20          	1e-20          	5.66712e-05    	0.00082255     	4.95095e-07    	0.001325       	2.39996e-06    	1.87096e-10    	1.03755e-09    	0.000153853    	0.000550551    	5.21808e-05    	0.0688943      	0.00479971     	6.85886e-11    	5.69781e-06    	3.56738e-05    	5.72578e-05    	3.14123e-05    	0.130903       	0.000479344    	2.8802e-10     	6.51707e-06    	0.469577       	0.912545       	0.248157       	7.04316e-21    	1e-20          	4.13683e-14    	2.95684e-21    	0                      	-4.29926e-07           	-1.63686e-05           
20161126       	1e-20          	1e-20          	1e-20          	5.66712e-05    	0.00082255     	4.95095e-07    	0.001325       	2.39996e-06    	1.87096e-10    	1.03755e-09    	0.000155271    	0.000555626    	5.26655e-05    	0.0688942      	0.00479971     	6.7975e-11     	5.75074e-06    	3.56737e-05    	5.72577e-05    	3.1432e-05     	0.130903       	0.000479342    	2.88021e-10    	6.52116e-06    	0.570236       	1.10815        	0.301365       	6.59191e-21    	1e-20          	3.42243e-14    	3.40809e-21    	0                      	-5.53011e-07           	-2.14531e-05           
20161127       	1e-20          	1e-20          	1e-20          	4.22241e-05    	0.000637403    	3.78984e-07    	0.001325       	2.39996e-06    	2.49735e-10    	7.94217e-10    	0.00015522     	0.000557543    	5.25908e-05    	0.0688943      	0.00479971     	6.80009e-11    	5.74259e-06    	3.56725e-05    	5.72558e-05    	3.14546e-05    	0.130903       	0.000479341    	2.8803e-10     	6.52585e-06    	0.469642       	0.912649       	0.248214       	7.04266e-21    	1e-20          	4.13627e-14    	2.95734e-21    	0                      	-6.59689e-07           	-2.55075e-05           
20161128       	1e-20          	1e-20          	1e-20          	4.22241e-05    	0.000637403    	3.78984e-07    	0.001325       	2.39996e-06    	2.49735e-10    	7.94217e-10    	0.000156541    	0.000562286    	5.30422e-05    	0.0688942      	0.00479971     	6.7439e-11     	5.79188e-06    	3.56721e-05    	5.72551e-05    	3.14751e-05    	0.130903       	0.00047934     	2.88034e-10    	6.53011e-06    	0.499031       	0.969747       	0.263759       	6.90588e-21    	1e-20          	3.90072e-14    	3.09412e-21    	0                      	-5.76414e-07           	-2.26734e-05           
20161129       	1e-20          	1e-20          	1e-20          	4.22241e-05    	0.000637403    	3.78984e-07    	0.001325       	2.39996e-06    	2.49735e-10    	7.94217e-10    	0.000157393    	0.000565347    	5.33338e-05    	0.0688942      	0.00479971     	6.70814e-11    	5.82371e-06    	3.5672e-05     	5.7255e-05     	3.149e-05      	0.130903       	0.000479339    	2.88034e-10    	6.5332e-06     	0.614227       	1.19359        	0.324658       	6.40868e-21    	1e-20          	3.17781e-14    	3.59132e-21    	0                      	-4.05954e-07           	-1.61469e-05           
20161130       	1e-20          	1e-20          	1e-20          	4.22241e-05    	0.000637403    	3.78984e-07    	0.001325       	2.39996e-06    	2.49735e-10    	7.94217e-10    	0.000158007    	0.000567553    	5.35442e-05    	0.0688942      	0.00479971     	6.6826e-11     	5.84669e-06    	3.56721e-05    	5.72551e-05    	3.15018e-05    	0.130903       	0.000479339    	2.88034e-10    	6.53564e-06    	0.798531       	1.55173        	0.422087       	5.72262e-21    	1e-20          	2.42469e-14    	4.27738e-21    	0                      	-3.16017e-07           	-1.26708e-05           
20161201       	1e-20          	1e-20          	1e-20          	4.22241e-05    	0.000637403    	3.78984e-07    	0.001325       	2.39996e-06    	2.49735e-10    	7.94217e-10    	0.000158875    	0.000570672    	5.38404e-05    	0.0688941      	0.00479971     	6.64684e-11    	5.87903e-06    	3.56721e-05    	5.72551e-05    	3.15124e-05    	0.130903       	0.000479338    	2.88034e-10    	6.53783e-06    	0.998199       	1.93972        	0.52764        	5.10035e-21    	1e-20          	1.9019e-14     	4.89965e-21    	0                      	-2.81689e-07           	-1.14209e-05           
20161202       	1e-20          	1e-20          	1e-20          	4.22241e-05    	0.000637403    	3.78984e-07    	0.001325       	2.39996e-06    	2.49735e-10    	7.94217e-10    	0.000159627    	0.000573372    	5.40972e-05    	0.0688941      	0.00479971     	6.61619e-11    	5.90706e-06    	3.56722e-05    	5.72553e-05    	3.1523e-05     	0.130903       	0.000479337    	2.88033e-10    	6.54004e-06    	1.33097        	2.58635        	0.703552       	4.27071e-21    	1e-20          	1.35984e-14    	5.72929e-21    	0                      	-2.79031e-07           	-1.14223e-05           
20161203       	1e-20          	1e-20          	1e-20          	5.87852e-05    	0.00103522     	5.87973e-07    	0.001325       	2.39996e-06    	1.81309e-10    	1.23221e-09    	0.000152293    	0.000551437    	5.15146e-05    	0.0688944      	0.00479971     	6.92899e-11    	5.62507e-06    	3.5715e-05     	5.74262e-05    	3.1542e-05     	0.130903       	0.000479337    	2.87693e-10    	6.54399e-06    	0.177498       	0.344903       	0.0938384      	8.67727e-21    	1e-20          	1.00668e-13    	1.32273e-21    	0                      	-3.40418e-07           	-1.26441e-05           
20161204       	1e-20          	1e-20          	1e-20          	9.43114e-05    	0.0017473      	9.79987e-07    	0.001325       	2.39996e-06    	1.14682e-10    	2.05382e-09    	0.000140962    	0.000517796    	4.75409e-05    	0.0688948      	0.00479971     	7.47604e-11    	5.1912e-06     	3.58021e-05    	5.77926e-05    	3.15665e-05    	0.130903       	0.000479336    	2.87004e-10    	6.54906e-06    	0.0536426      	0.104223       	0.028372       	9.5666e-21     	1e-20          	2.85723e-13    	4.33395e-22    	0                      	-4.38463e-07           	-1.38456e-05           
20161205       	1e-20          	1e-20          	1e-20          	9.43114e-05    	0.0017473      	9.79987e-07    	0.001325       	2.39996e-06    	1.14682e-10    	2.05382e-09    	0.000141753    	0.000520701    	4.78109e-05    	0.0688948      	0.00479971     	7.43515e-11    	5.22068e-06    	3.57962e-05    	5.77831e-05    	3.15775e-05    	0.130903       	0.000479335    	2.87051e-10    	6.55135e-06    	0.0536784      	0.104281       	0.0284036      	9.56614e-21    	1e-20          	2.85554e-13    	4.33858e-22    	0                      	-5.22609e-07           	-1.66951e-05           
20161206       	1e-20          	1e-20          	1e-20          	9.43114e-05    	0.0017473      	9.79987e-07    	0.001325       	2.39996e-06    	1.14682e-10    	2.05382e-09    	0.000142452    	0.00052327     	4.80489e-05    	0.0688948      	0.00479971     	7.39938e-11    	5.24666e-06    	3.57962e-05    	5.77831e-05    	3.15883e-05    	0.130903       	0.000479335    	2.87051e-10    	6.55358e-06    	0.0672466      	0.130628       	0.0355957      	9.46123e-21    	1e-20          	2.34711e-13    	5.38768e-22    	0                      	-3.36602e-07           	-1.08827e-05           
20161207       	9.31108e-06    	0.000181       	1e-07          	9.43114e-05    	0.0017473      	9.79987e-07    	0.001325       	2.39996e-06    	1.14682e-10    	2.05382e-09    	0.000142754    	0.000524379    	4.81523e-05    	0.0688947      	0.00479971     	7.38405e-11    	5.25795e-06    	3.57963e-05    	5.77832e-05    	3.15963e-05    	0.130903       	0.000479334    	2.8705e-10     	6.55524e-06    	0.084271       	0.163687       	0.0446199      	9.33227e-21    	1e-20          	1.92922e-13    	6.67727e-22    	0                      	-2.47038e-07           	-8.03359e-06           
20161208       	9.31108e-06    	0.000181       	1e-07          	9.43114e-05    	0.0017473      	9.79987e-07    	0.001325       	2.39996e-06    	1.14682e-10    	2.05382e-09    	0.000142754    	0.000524379    	4.81535e-05    	0.0688947      	0.00479971     	7.38405e-11    	5.25808e-06    	3.57963e-05    	5.77832e-05    	3.16024e-05    	0.130903       	0.000479334    	2.8705e-10     	6.55652e-06    	0.105375       	0.204666       	0.0558065      	9.17641e-21    	1e-20          	1.58861e-13    	8.23594e-22    	0                      	-1.89833e-07           	-6.18037e-06           
20161209       	9.31108e-06    	0.000181       	1e-07          	9.43114e-05    	0.0017473      	9.79987e-07    	0.001325       	2.39996e-06    	1.14682e-10    	2.05382e-09    	0.000142754    	0.000524379    	4.81548e-05    	0.0688947      	0.00479971     	7.38405e-11    	5.25823e-06    	3.57962e-05    	5.77831e-05    	3.16091e-05    	0.130903       	0.000479334    	2.87051e-10    	6.5579e-06     	0.131322       	0.255052       	0.069561       	8.99058e-21    	1e-20          	1.31127e-13    	1.00942e-21    	0                      	-2.12098e-07           	-6.91147e-06           
20161210       	1e-20          	1e-20          	1e-20          	7.73704e-05    	0.00143571     	8.04824e-07    	0.001325       	2.39996e-06    	1.38965e-10    	1.68669e-09    	0.000142591    	0.000525849    	4.80565e-05    	0.0688948      	0.00479971     	7.39276e-11    	5.24749e-06    	3.57956e-05    	5.77821e-05    	3.1619e-05     	0.130903       	0.000479333    	2.87056e-10    	6.55995e-06    	0.154087       	0.299253       	0.081632       	8.83255e-21    	1e-20          	1.14004e-13    	1.16745e-21    	0                      	-3.38943e-07           	-1.10026e-05           
20161211       	1e-20          	1e-20          	1e-20          	7.73704e-05    	0.00143571     	8.04824e-07    	0.001325       	2.39996e-06    	1.38965e-10    	1.68669e-09    	0.000142691    	0.000526219    	4.80928e-05    	0.0688947      	0.00479971     	7.38766e-11    	5.25146e-06    	3.57955e-05    	5.7782e-05     	3.16305e-05    	0.130903       	0.000479333    	2.87056e-10    	6.56235e-06    	0.19081        	0.370562       	0.1011         	8.58712e-21    	1e-20          	9.44311e-14    	1.41288e-21    	0                      	-3.80776e-07           	-1.2386e-05            
20161212       	1e-20          	1e-20          	1e-20          	7.73704e-05    	0.00143571     	8.04824e-07    	0.001325       	2.39996e-06    	1.38965e-10    	1.68669e-09    	0.000143095    	0.000527708    	4.82305e-05    	0.0688947      	0.00479971     	7.36723e-11    	5.2665e-06     	3.57954e-05    	5.77818e-05    	3.16387e-05    	0.130903       	0.000479332    	2.87057e-10    	6.56404e-06    	0.235742       	0.45781        	0.12492        	8.3017e-21     	1e-20          	7.82235e-14    	1.6983e-21     	0                      	-2.65833e-07           	-8.70188e-06           
20161213       	1e-20          	1e-20          	1e-20          	7.73704e-05    	0.00143571     	8.04824e-07    	0.001325       	2.39996e-06    	1.38965e-10    	1.68669e-09    	0.000143603    	0.000529581    	4.8403e-05     	0.0688947      	0.00479971     	7.3417e-11     	5.28533e-06    	3.57955e-05    	5.77819e-05    	3.16451e-05    	0.130903       	0.000479332    	2.87057e-10    	6.56537e-06    	0.296896       	0.57656        	0.157338       	7.93739e-21    	1e-20          	6.35034e-14    	2.06261e-21    	0                      	-2.04198e-07           	-6.73619e-06           
20161214       	1e-20          	1e-20          	1e-20          	7.73704e-05    	0.00143571     	8.04824e-07    	0.001325       	2.39996e-06    	1.38965e-10    	1.68669e-09    	0.000144012    	0.000531088    	4.85422e-05    	0.0688947      	0.00479971     	7.32128e-11    	5.30053e-06    	3.57954e-05    	5.77818e-05    	3.16519e-05    	0.130903       	0.000479331    	2.87057e-10    	6.56678e-06    	0.364408       	0.707654       	0.193128       	7.56444e-21    	1e-20          	5.25781e-14    	2.43556e-21    	0                      	-2.20612e-07           	-7.32264e-06           
20161215       	1e-20          	1e-20          	1e-20          	7.73704e-05    	0.00143571     	8.04824e-07    	0.001325       	2.39996e-06    	1.38965e-10    	1.68669e-09    	0.000144423    	0.000532605    	4.86825e-05    	0.0688947      	0.00479971     	7.30085e-11    	5.31584e-06    	3.57955e-05    	5.7782e-05     	3.166e-05      	0.130903       	0.000479331    	2.87056e-10    	6.56846e-06    	0.471623       	0.915845       	0.249962       	7.02752e-21    	1e-20          	4.11949e-14    	2.97248e-21    	0                      	-2.57225e-07           	-8.59082e-06           
20161216       	1e-20          	1e-20          	1e-20          	6.37702e-05    	0.0011894      	6.65758e-07    	0.001325       	2.39996e-06    	1.67722e-10    	1.39523e-09    	0.00014423     	0.000533616    	4.85816e-05    	0.0688947      	0.00479971     	7.3108e-11     	5.30483e-06    	3.57948e-05    	5.77809e-05    	3.16693e-05    	0.130903       	0.00047933     	2.87062e-10    	6.57039e-06    	0.471659       	0.915903       	0.249994       	7.02724e-21    	1e-20          	4.11918e-14    	2.97276e-21    	0                      	-3.20293e-07           	-1.06501e-05           
20161217       	8.6896e-06     	0.000185       	1e-07          	6.37702e-05    	0.0011894      	6.65758e-07    	0.001325       	2.39996e-06    	1.67722e-10    	1.39523e-09    	0.00014423     	0.000533616    	4.85826e-05    	0.0688947      	0.00479971     	7.3108e-11     	5.30494e-06    	3.57948e-05    	5.77808e-05    	3.16742e-05    	0.130903       	0.00047933     	2.87062e-10    	6.57141e-06    	0.572764       	1.11223        	0.303596       	6.57462e-21    	1e-20          	3.40744e-14    	3.42538e-21    	0                      	-1.5904e-07            	-5.28921e-06           
20161218       	8.6896e-06     	0.000185       	1e-07          	6.37702e-05    	0.0011894      	6.65758e-07    	0.001325       	2.39996e-06    	1.67722e-10    	1.39523e-09    	0.00014423     	0.000533616    	4.85832e-05    	0.0688947      	0.00479971     	7.3108e-11     	5.30501e-06    	3.57948e-05    	5.77808e-05    	3.16773e-05    	0.130903       	0.00047933     	2.87062e-10    	6.57205e-06    	0.729009       	1.41562        	0.386426       	5.96058e-21    	1e-20          	2.66784e-14    	4.03942e-21    	0                      	-9.79006e-08           	-3.25647e-06           
20161219       	8.6896e-06     	0.000185       	1e-07          	6.37702e-05    	0.0011894      	6.65758e-07    	0.001325       	2.39996e-06    	1.67722e-10    	1.39523e-09    	0.00014423     	0.000533616    	4.85844e-05    	0.0688947      	0.00479971     	7.3108e-11     	5.30514e-06    	3.57948e-05    	5.77808e-05    	3.16831e-05    	0.130903       	0.00047933     	2.87062e-10    	6.57325e-06    	0.891046       	1.73026        	0.47233        	5.41362e-21    	1e-20          	2.15571e-14    	4.58638e-21    	0                      	-1.89132e-07           	-6.29184e-06           
20161220       	1e-20          	1e-20          	1e-20          	4.54253e-05    	0.000880713    	4.87786e-07    	0.001325       	2.39996e-06    	2.33693e-10    	1.02224e-09    	0.000142455    	0.000530888    	4.79101e-05    	0.0688948      	0.00479971     	7.40089e-11    	5.23152e-06    	3.58067e-05    	5.78334e-05    	3.16953e-05    	0.130903       	0.000479329    	2.86968e-10    	6.57578e-06    	0.297051       	0.57681        	0.157475       	7.93593e-21    	1e-20          	6.34728e-14    	2.06407e-21    	0                      	-3.73069e-07           	-1.2058e-05            
20161221       	1e-20          	1e-20          	1e-20          	4.54253e-05    	0.000880713    	4.87786e-07    	0.001325       	2.39996e-06    	2.33693e-10    	1.02224e-09    	0.000143058    	0.000533136    	4.81156e-05    	0.0688947      	0.00479971     	7.37031e-11    	5.25395e-06    	3.58054e-05    	5.78313e-05    	3.17066e-05    	0.130903       	0.000479328    	2.86979e-10    	6.57814e-06    	0.286478       	0.556268       	0.151883       	7.99689e-21    	1e-20          	6.56034e-14    	2.00311e-21    	0                      	-4.10345e-07           	-1.33784e-05           
20161222       	1e-20          	1e-20          	1e-20          	4.54253e-05    	0.000880713    	4.87786e-07    	0.001325       	2.39996e-06    	2.33693e-10    	1.02224e-09    	0.000143565    	0.000535023    	4.82883e-05    	0.0688947      	0.00479971     	7.34483e-11    	5.27281e-06    	3.58055e-05    	5.78314e-05    	3.17177e-05    	0.130903       	0.000479328    	2.86978e-10    	6.58043e-06    	0.364644       	0.708035       	0.193337       	7.56239e-21    	1e-20          	5.25461e-14    	2.43761e-21    	0                      	-3.59577e-07           	-1.18134e-05           
20161223       	1e-20          	1e-20          	1e-20          	3.60935e-05    	0.000711422    	3.92035e-07    	0.001325       	2.39996e-06    	2.92725e-10    	8.21569e-10    	0.000143762    	0.000537272    	4.83263e-05    	0.0688947      	0.00479971     	7.33527e-11    	5.27696e-06    	3.58044e-05    	5.78297e-05    	3.17305e-05    	0.130903       	0.000479327    	2.86986e-10    	6.58308e-06    	0.348826       	0.677309       	0.184963       	7.64705e-21    	1e-20          	5.47563e-14    	2.35295e-21    	0                      	-4.48215e-07           	-1.47461e-05           
